openalex_id,title,publication_date,cited_by_count,abstract
https://openalex.org/W4319460521,Artificial Intelligence and Machine Learning Approaches to Facilitate Therapeutic Drug Management and Model-Informed Precision Dosing,2023-02-03,133,"BACKGROUND: Therapeutic drug monitoring (TDM) and model-informed precision dosing (MIPD) have greatly benefitted from computational and mathematical advances over the past 60 years. Furthermore, the use of artificial intelligence (AI) and machine learning (ML) approaches for supporting clinical research and support is increasing. However, AI and ML applications for precision dosing have been evaluated only recently. Given the capability of ML to handle multidimensional data, such as from electronic health records, opportunities for AI and ML applications to facilitate TDM and MIPD may be advantageous. METHODS: This review summarizes relevant AI and ML approaches to support TDM and MIPD, with a specific focus on recent applications. The opportunities and challenges associated with this integration are also discussed. RESULTS: Various AI and ML applications have been evaluated for precision dosing, including those related to concentration or exposure prediction, dose optimization, population pharmacokinetics and pharmacodynamics, quantitative systems pharmacology, and MIPD system development and support. These applications provide an opportunity for ML and pharmacometrics to operate in an integrated manner to provide clinical decision support for precision dosing. CONCLUSIONS: Although the integration of AI with precision dosing is still in its early stages and is evolving, AI and ML have the potential to work harmoniously and synergistically with pharmacometric approaches to support TDM and MIPD. Because data are increasingly shared between institutions and clinical networks and aggregated into large databases, these applications will continue to grow. The successful implementation of these approaches will depend on cross-field collaborations among clinicians and experts in informatics, ML, pharmacometrics, clinical pharmacology, and TDM."
https://openalex.org/W4319997244,Diabetes prediction using supervised machine learning,2023-01-01,133,"Diabetes is a disease that can lead to blindness, kidney failure, and heart attacks, as well as death. According to the International Diabetes Federation, there were 463 million diabetics in 2019. If predictions are correct, this number will rise by 578 million by 2030, reaching 700 million by 2045. According to an article published by the Ministry of Health of the Republic of Indonesia in 2020, the ten countries with the highest diabetes rates in 2019 include Indonesia. The ability of experts is required to determine the type of diabetes disease. Because of their delay in discovering what disease they have, many people who are examined have a disease that can be described as severe. Diabetes detection technology is required to prevent severe conditions. In today's medical world, doctors can use it to quickly and accurately interpret diseases. Because of that we can use machine learning to prevent the death by making an artificial inteligent model that can predict diabetes disease and the method that be used is comparison between the KNN and Naive Bayes algorithms to see which algorithm suit the best for diabetes prediction. The study concluded by comparing two k-Nearest Neighbor algorithms and the Naive Bayes algorithm to predict diabetes based on several health attributes in the dataset using supervised machine learning. According to the results of our experiments and evaluating alghorithm using Confusion Matrix, the Naive Bayes algorithm outperforms KNN."
https://openalex.org/W4327893311,Pillararene‐Based Supramolecular Polymers for Adsorption and Separation,2023-03-20,133,"Supramolecular polymers have attracted increasing attention in recent years due to their perfect combination of supramolecular chemistry and traditional polymer chemistry. The design and synthesis of macrocycles have driven the rapid development of supramolecular chemistry and polymer science. Pillar[n]arenes, a new generation of macrocyclic compounds possessing unique pillar-shaped structures, nano-sized cavities, multi-functionalized groups, and excellent host-guest complexation abilities, are promising candidates to construct supramolecular polymer materials with enhanced properties and functionalities. This review summarizes recent progress in the design and synthesis of pillararene-based supramolecular polymers (PSPs) and illustrates their diverse applications as adsorption and separation materials. All performances are evaluated and analyzed in terms of efficiency, selectivity, and recyclability. Typically, PSPs can be categorized into three typical types according to their topologies, including linear, cross-linked, and hybrid structures. The advances made in the area of functional supramolecular polymeric adsorbents formed by new pillararene derivatives are also described in detail. Finally, the remaining challenges and future perspectives of PSPs for separation-based materials science are discussed. This review will inspire researchers in different fields and stimulate creative designs of supramolecular polymeric materials based on pillararenes and other macrocycles for effective adsorption and separation of a variety of targets."
https://openalex.org/W4327938303,Heart disease risk prediction using deep learning techniques with feature augmentation,2023-03-14,133,"Abstract Cardiovascular diseases state as one of the greatest risks of death for the general population. Late detection in heart diseases highly conditions the chances of survival for patients. Age, sex, cholesterol level, sugar level, heart rate, among other factors, are known to have an influence on life-threatening heart problems, but, due to the high amount of variables, it is often difficult for an expert to evaluate each patient taking this information into account. In this manuscript, the authors propose using deep learning methods, combined with feature augmentation techniques for evaluating whether patients are at risk of suffering cardiovascular disease. The results of the proposed methods outperform other state of the art methods by 4.4%, leading to a precision of a 90%, which presents a significant improvement, even more so when it comes to an affliction that affects a large population."
https://openalex.org/W4360595168,GraphCFC: A Directed Graph Based Cross-Modal Feature Complementation Approach for Multimodal Conversational Emotion Recognition,2023-03-22,133,"Emotion Recognition in Conversation (ERC) plays a significant part in Human-Computer Interaction (HCI) systems since it can provide empathetic services. Multimodal ERC can mitigate the drawbacks of uni-modal approaches. Recently, Graph Neural Networks (GNNs) have been widely used in a variety of fields due to their superior performance in relation modeling. In multimodal ERC, GNNs are capable of extracting both long-distance contextual information and inter-modal interactive information. Unfortunately, since existing methods such as MMGCN directly fuse multiple modalities, redundant information may be generated and diverse information may be lost. In this work, we present a directed Graph based Cross-modal Feature Complementation (GraphCFC) module that can efficiently model contextual and interactive information. GraphCFC alleviates the problem of heterogeneity gap in multimodal fusion by utilizing multiple subspace extractors and Pair-wise Cross-modal Complementary (PairCC) strategy. We extract various types of edges from the constructed graph for encoding, thus enabling GNNs to extract crucial contextual and interactive information more accurately when performing message passing. Furthermore, we design a GNN structure called GAT-MLP, which can provide a new unified network framework for multimodal learning. The experimental results on two benchmark datasets show that our GraphCFC outperforms the state-of-the-art (SOTA) approaches."
https://openalex.org/W4361302816,"Academic Stress, Academic Self-efficacy, and Psychological Distress: A Moderated Mediation of Within-person Effects",2023-03-30,133,"Previous research has largely failed to separate the between- and within-person effects in the longitudinal associations between academic stress, academic self-efficacy, and psychological distress (symptoms of anxiety and depression). Filling this research gap, this study investigated if academic self-efficacy mediated the relationship between academic stress and psychological distress at the intraindividual level during 3 years of upper secondary school. Gender moderation was also examined in the hypothesised model. The present sample consisted of 1508 Norwegian adolescents (baseline M age = 16.42; 52.9% high perceived family wealth; 70.6% Norwegian-born). The random intercept cross-lagged panel model results indicated (1) positive and time-invariant direct effects from academic stress to psychological distress, (2) academic self-efficacy partially mediated these effects, and (3) psychological distress impacted later academic stress. Academic stress was more strongly related to academic self-efficacy and psychological distress at the interpersonal level for boys, while the intraindividual impact of academic stress on psychological distress was stronger for girls. The study findings might have implications for school-based implementation strategies and theoretical development."
https://openalex.org/W4380152694,Discovery of senolytics using machine learning,2023-06-10,133,"Cellular senescence is a stress response involved in ageing and diverse disease processes including cancer, type-2 diabetes, osteoarthritis and viral infection. Despite growing interest in targeted elimination of senescent cells, only few senolytics are known due to the lack of well-characterised molecular targets. Here, we report the discovery of three senolytics using cost-effective machine learning algorithms trained solely on published data. We computationally screened various chemical libraries and validated the senolytic action of ginkgetin, periplocin and oleandrin in human cell lines under various modalities of senescence. The compounds have potency comparable to known senolytics, and we show that oleandrin has improved potency over its target as compared to best-in-class alternatives. Our approach led to several hundred-fold reduction in drug screening costs and demonstrates that artificial intelligence can take maximum advantage of small and heterogeneous drug screening data, paving the way for new open science approaches to early-stage drug discovery."
https://openalex.org/W4380358573,A Clinical Decision Support System for Heart Disease Prediction Using Deep Learning,2023-01-01,133,"The major cause of death globally is heart disease and it is increasing day by day. It is difficult to diagnose the heart disease at early stages until a cardiac issue occurs. Huge amount of heart disease data is available in the health care sector such as in clinics, hospitals etc. However, this data is not intelligently handled to extract useful knowledge. Machine learning techniques help in turning this medical data into useful knowledge. Machine learning is used to design such decision support systems (DSS) that can learn and improve from their past experiences. Recently, deep learning has gained the interest of industry and academics. This research paper focuses on diagnosis of heart disease with high accuracy. In the proposed approach, Keras based deep learning model is used for the computation of results using dense neural network. The proposed model is tested with different combination of hidden layers in dense neural network, started from 3layers to 9layers. Each hidden layer uses 100 neurons and activation function as Relu. Multiple benchmark heart disease datasets have been used for the analysis. Individual as well as Ensemble models are evaluated on all heart disease datasets. Moreover, dense neural network is also evaluated on all datasets using accuracy, sensitivity, specificity and f-measure. Different combination of layers performed well on different datasets due to different categories of attributes. This extensive experimentation is performed to show the effectiveness of proposed model. The analysis of results shows that proposed model based on deep learning performed significantly better in terms of accuracy, sensitivity and specificity as compared to individual and other ensemble techniques on all heart disease datasets."
https://openalex.org/W4384937686,Compressive strength of concrete material using machine learning techniques,2023-07-20,133,"Significant efforts have been made to improve the strength of concrete by utilizing industrial waste like Fly Ash as a partial replacement of cement in the concrete. However, predicting the compressive strength of concrete is one of the challenging tasks since it is affected by several factors such as the shape and size of aggregates, water-cement ratio. The paper presents a study on the various investigation of machine learning (ML) algorithms to estimate the compressive strength (CS) of concrete containing fly ash (FA). The research also aims to compare the accuracy of different ML models, including non-ensemble models (Multiple Linear Regressor, Support Vector Regressor) and ensemble models (AdaBoost Regressor, Random Forest Regression, XGBoost Regressor, and Bagging Regressor), in predicting CS with a focus on identifying the most accurate estimation method. For this purpose, a dataset of 633 experimental results with a wide range of CS values, ranging from 6.27 MPa to 79.99 MPa, was collected from existing literature and validated using statistical analysis. The primary input parameters for the ML models included the quantities of cement, fine aggregate (FA), coarse aggregates (CA), fly ash (FA), water content, percentage of superplasticizer, and curing days, with the CS of concrete as the output. Performance evaluation was conducted using several performance indices, such as MAE, MSE, R2, MAPE, RMSE, and a20-index, to assess accuracy and reliability. The comparison reveals that XGBoost Regressor is the most reliable model, demonstrating the highest coefficient of determination (R2) of 0.95, a-20 index of 0.913, and the lowest RMSE value of 3.06 MPa and MAE of 2.13 MPa, while the Multiple LR model is the least accurate method with R2 equal to 0.52, a-20 index of 0.433, RMSE of 9.40 MPa and MAE of 7.68 MPa. Additionally, to provide deeper insights into the relationship between input parameters and CS, sensitivity and parametric analysis were employed, enabling a comprehensive understanding of the impact of fly ash and other parameters on CS prediction. From the study, it was observed that the age of the concrete is the essential feature, followed by cement and water, with information gain values of 32.91, 23.50, and 15.10, respectively. The study highlights the effectiveness of machine learning techniques, particularly the XGBoost Regressor, in accurately estimating the compressive strength of concrete. Furthermore, it offers researchers a faster and more cost-effective means of evaluating the effect of fly ash and other factors on CS estimation, avoiding the need for time-consuming and costly experimental studies."
https://openalex.org/W4385234937,Transformational leadership for technology integration in schools: Empowering teachers to use technology in a more demanding way,2023-07-25,133,"The present study aims to investigate whether the transformational leadership practices of school principals support teachers in using digital technologies in a way that fosters students' engagement in cognitively demanding learning activities in class. To this end, teachers' positive beliefs about digital technology, their technical skills, the digital school infrastructure, and teachers' skills in teaching with digital technologies were investigated as relevant mediators of the relationship between transformational leadership and technology integration. Based on a survey of 2247 upper secondary education teachers in Switzerland, multilevel correlation and structural equation modeling analysis indicated that transformational leadership had a significant and positive impact on the digital school infrastructure, teachers' positive beliefs about digital technology, their technical skills, and their skills in teaching with digital technologies. In turn, all of these factors, except the digital school infrastructure, significantly and positively predicted higher levels of technology integration. These findings position principals’ transformational leadership approaches as crucial in supporting teachers as key players in technology integration in the classroom."
https://openalex.org/W4385877082,A multimodal hybrid parallel network intrusion detection model,2023-08-16,133,"With the rapid growth of Internet data traffic, the means of malicious attack become more diversified. The single modal intrusion detection model cannot fully exploit the rich feature information in the massive network traffic data, resulting in unsatisfactory detection results. To address this issue, this paper proposes a multimodal hybrid parallel network intrusion detection model (MHPN). The proposed model extracts network traffic features from two modalities: the statistical information of network traffic and the original load of traffic, and constructs appropriate neural network models for each modal information. Firstly, a two-branch convolutional neural network is combined with Long Short-Term Memory (LSTM) network to extract the spatio-temporal feature information of network traffic from the original load mode of traffic, and a convolutional neural network is used to extract the feature information of traffic statistics. Then, the feature information extracted from the two modalities is fused and fed to the CosMargin classifier for network traffic classification. The experimental results on the ISCX-IDS 2012 and CIC-IDS-2017 datasets show that the MHPN model outperforms the single-modal models and achieves an average accuracy of 99.98%. The model also demonstrates strong robustness and a positive sample recognition rate."
https://openalex.org/W4386076358,Interventional Bag Multi-Instance Learning On Whole-Slide Pathological Images,2023-06-01,133,"Multi-instance learning (MIL) is an effective paradigm for whole-slide pathological images (WSIs) classification to handle the gigapixel resolution and slide-level label. Prevailing MIL methods primarily focus on improving the feature extractor and aggregator. However, one deficiency of these methods is that the bag contextual prior may trick the model into capturing spurious correlations between bags and labels. This deficiency is a confounder that limits the performance of existing MIL methods. In this paper, we propose a novel scheme, Interventional Bag Multi-Instance Learning (IBMIL), to achieve deconfounded bag-level prediction. Unlike traditional likelihood-based strategies, the proposed scheme is based on the backdoor adjustment to achieve the interventional training, thus is capable of suppressing the bias caused by the bag contextual prior. Note that the principle of IBMIL is orthogonal to existing bag MIL methods. Therefore, IBMIL is able to bring consistent performance boosting to existing schemes, achieving new state-of-the-art performance. Code is available at https://github.com/HHHedo/IBMIL."
https://openalex.org/W4386541762,Deep Learning and Neural Networks: Decision-Making Implications,2023-09-08,133,"Deep learning techniques have found applications across diverse fields, enhancing the efficiency and effectiveness of decision-making processes. The integration of these techniques underscores the significance of interdisciplinary research. In particular, decisions often rely on the output’s projected value or probability from neural networks, considering different values of the relevant output factor. This interdisciplinary review examines the impact of deep learning on decision-making systems, analyzing 25 relevant papers published between 2017 and 2022. The review highlights improved accuracy but emphasizes the need for addressing issues like interpretability, generalizability, and integration to build reliable decision support systems. Future research directions include transparency, explainability, and real-world validation, underscoring the importance of interdisciplinary collaboration for successful implementation."
https://openalex.org/W4386607939,A Review on Applications of Artificial Intelligence in Wastewater Treatment,2023-09-11,133,"In recent years, artificial intelligence (AI), as a rapidly developing and powerful tool to solve practical problems, has attracted much attention and has been widely used in various areas. Owing to their strong learning and accurate prediction abilities, all sorts of AI models have also been applied in wastewater treatment (WWT) to optimize the process, predict the efficiency and evaluate the performance, so as to explore more cost-effective solutions to WWT. In this review, we summarize and analyze various AI models and their applications in WWT. Specifically, we briefly introduce the commonly used AI models and their purposes, advantages and disadvantages, and comprehensively review the inputs, outputs, objectives and major findings of particular AI applications in water quality monitoring, laboratory-scale research and process design. Although AI models have gained great success in WWT-related fields, there are some challenges and limitations that hinder the widespread applications of AI models in real WWT, such as low interpretability, poor model reproducibility and big data demand, as well as a lack of physical significance, mechanism explanation, academic transparency and fair comparison. To overcome these hurdles and successfully apply AI models in WWT, we make recommendations and discuss the future directions of AI applications."
https://openalex.org/W4386957668,Machine learning approaches in microbiome research: challenges and best practices,2023-09-22,133,"Microbiome data predictive analysis within a machine learning (ML) workflow presents numerous domain-specific challenges involving preprocessing, feature selection, predictive modeling, performance estimation, model interpretation, and the extraction of biological information from the results. To assist decision-making, we offer a set of recommendations on algorithm selection, pipeline creation and evaluation, stemming from the COST Action ML4Microbiome. We compared the suggested approaches on a multi-cohort shotgun metagenomics dataset of colorectal cancer patients, focusing on their performance in disease diagnosis and biomarker discovery. It is demonstrated that the use of compositional transformations and filtering methods as part of data preprocessing does not always improve the predictive performance of a model. In contrast, the multivariate feature selection, such as the Statistically Equivalent Signatures algorithm, was effective in reducing the classification error. When validated on a separate test dataset, this algorithm in combination with random forest modeling, provided the most accurate performance estimates. Lastly, we showed how linear modeling by logistic regression coupled with visualization techniques such as Individual Conditional Expectation (ICE) plots can yield interpretable results and offer biological insights. These findings are significant for clinicians and non-experts alike in translational applications."
https://openalex.org/W4387052753,PLS-SEM in information systems: seizing the opportunity and marching ahead full speed to adopt methodological updates,2023-09-26,133,"Purpose Expanded awareness and application of recent PLS-SEM reporting practices were again called for by Hair (2022) in his PLS 2022 Keynote Address. This paper aims to analyze and extend the application of PLS-SEM in Industrial Management and Data Systems (IMDS) to focus on trends emerging in the more recent 2016–2022 period. Design/methodology/approach A review of PLS-SEM applications in information systems studies published in IMDS and MISQ for the period 2012–2022 identifies and comments on a total of 135 articles. Selected emerging advanced analytical PLS-SEM applications are also highlighted to expand awareness of their value in more rigorously evaluating model results. Findings There is a continually increasing maturity of the information systems field in applying PLS-SEM, particularly for IMDS authors. Model complexity and improved prediction assessment as well as other advanced analytical options are increasingly identified as reasons for applying PLS-SEM. Research limitations/implications Findings demonstrate the continued use and acceptance of PLS-SEM as a useful alternative research methodology within IS. PLS-SEM is the preferred SEM method in many research settings, but particularly when the research objective is prediction to the population, mediation and mediated moderation, formative constructs are specified, constructs must be modeled as higher-order and for competing model comparisons. Practical implications This update on PLS-SEM applications and recent methodological developments will help authors to better understand and apply the method, as well as publish their work. Researchers are encouraged to engage in more complete analyses and include enhanced reporting procedures. Originality/value Applications of PLS-SEM for prediction, theory testing and confirmation are increasing. Information systems scholars should continue to exercise sound practice by reporting reasons for using PLS-SEM and recognizing its wider applicability for both exploratory and confirmatory research."
https://openalex.org/W4387449321,MetaLoc: Learning to Learn Wireless Localization,2023-10-09,133,"Existing localization methods that intensively leverage the environment-specific received signal strength (RSS) or channel state information (CSI) of wireless signals are rather accurate in certain environments. However, these methods, whether based on pure statistical signal processing or data-driven approaches, often struggle to generalize to new environments, which results in considerable time and effort being wasted. To address this challenge, we propose MetaLoc, which is the first fingerprinting-based localization framework that leverages the Model-Agnostic Meta-Learning (MAML). Specifically, built on a deep neural network with strong representation capabilities, MetaLoc is trained on historical data sourced from well-calibrated environments, employing a two-loop optimization mechanism to obtain the meta-parameters. These meta-parameters act as the initialization for quick adaptation in new environments, reducing the need for much human effort. The framework introduces two paradigms for the optimization of meta-parameters: a centralized paradigm that simplifies the process by sharing data from all historical environments, and a distributed paradigm that maintains data privacy by training meta-parameters for each specific environment separately. Furthermore, the advanced distributed paradigm modifies the vanilla MAML loss function to ensure that the reduction of loss occurs in a consistent direction across various training domains, thus facilitating faster convergence during training. Our experiments on both synthetic and real datasets demonstrate that MetaLoc outperforms baseline methods in terms of localization accuracy, robustness, and cost-effectiveness. The code and datasets used in this study are publicly available at:https://github.com/WU-Dongze/MetaLoc."
https://openalex.org/W4387455323,Grid search hyperparameter tuning in additive manufacturing processes,2023-08-01,133,"In Machine learning (ML) and deep learning (DL), hyperparameter tuning is the process of selecting the combination of optimal hyperparameters that give the best performance. Thus, the behavior of some machine learning (ML) and deep learning (DL) algorithms largely depend on their hyperparameters. While there has been a rapid growth in the application of machine learning (ML) and deep learning (DL) algorithms to Additive manufacturing (AM) techniques, little to no attention has been paid to carefully selecting and optimizing the hyperparameters of these algorithms in order to investigate their influence and achieve the best possible model performance. In this work, we demonstrate the effect of a grid search hyperparameter tuning technique on a Multilayer perceptron (MLP) model using datasets obtained from a Fused Filament Fabrication (FFF) AM process. The FFF dataset was extracted from the MakerBot MethodX 3D printer using internet of things (IoT) sensors. Three (3) hyperparameters were considered – the number of neurons in the hidden layer, learning rate, and the number of epochs. In addition, two different train-to-test ratios were considered to investigate their effects on the AM process data. The dataset consisted of five (5) dominant input parameters which include layer thickness, build orientation, extrusion temperature, building temperature, and print speed and three (3) output parameters: dimension accuracy, porosity, and tensile strength. RMSE, and the computational time, CT, were both selected as the hyperparameter performance metrics. The experimental results reveal the optimal configuration of hyperparameters that contributed to the best performance of the MLP model."
https://openalex.org/W4388728835,"Green Leadership, environmental knowledge Sharing, and sustainable performance in manufacturing Industry: Application from upper echelon theory",2023-11-16,133,"The changing climate with new regulations, policy changes, consumer behaviour, technological shifts, and changes in business-as-usual places significant pressure on organizations to safeguard the ecosystem and strive for sustainable performance. Sustainability is essential for firms to effectively handle environmental challenges. As stakeholders become more environmentally conscious, firms are under greater pressure to implement green leadership and environmental knowledge sharing to enhance sustainable performance. In this context, this study examines the impact of green leadership on environmental knowledge sharing. Second, we examined the impact of environmental knowledge sharing on firms’ sustainable performance. In addition, we explore the mediating role of environmental knowledge sharing in the relationship between green leadership and firms’ sustainable performance, as supported by upper echelon theory. To capture firms' sustainable performance, we considered economic, social, and environmental dimensions. For hypotheses testing, we collected data from 257 respondents working in Pakistan’s manufacturing sector small and medium-sized firms, and analyzed the data using a structural equation model (SEM) with partial least squares (SmartPLS). The results reveal a positive and significant impact of green leadership on environmental knowledge sharing. This finding reveals that firms’ sustainable performance can be improved by adopting green leadership practices and by sharing environmental knowledge in the workplace. Importantly, our results show that environmental knowledge sharing significantly and positively mediates the relationship between green leadership and firms’ sustainable performance. This finding suggests that environmental knowledge sharing channels the impact of green leadership practices on firms’ sustainable performance. The current study’s findings and theoretical underpinnings shed new light on firms’ sustainable performance, shaped by green leadership practices and environmental knowledge sharing in the workplace."
https://openalex.org/W4389737105,Técnicas y aplicaciones del Machine Learning e Inteligencia Artificial en educación: una revisión sistemática,2023-10-27,133,"El Machine Learning es un campo de la inteligencia artificial que está impactando últimamente en todas las áreas del conocimiento. Las áreas de las ciencias sociales, en especial la educación, no es ajena a ella, por tanto, se realiza una revisión sistemática de la literatura sobre aquellas técnicas y aplicaciones del Machine Learning e inteligencia artificial en Educación. La falta de conocimientos y habilidades de los educadores en Machine Learning e inteligencia artificial limita la implementación óptima de estas tecnologías en la educación. El objetivo de este trabajo es identificar las oportunidades de mejora de los procesos de enseñanza-aprendizaje y la gestión educativa en todos los niveles del contexto educativo a través de la aplicación de Machine Learning e inteligencia artificial. Las bases de datos utilizadas para la búsqueda bibliográfica fueron Web of Science y Scopus, la metodología aplicada se basó en la declaración PRISMA para la obtención y análisis de 55 artículos publicados en revistas de alto impacto entre los años 2021 y 2023. Los resultados mostraron que los estudios trataron un total de 33 técnicas de Machine Learning e inteligencia artificial y múltiples aplicaciones que fueron implementadas en contextos educativos en niveles de educación primaria, secundaria y superior en 38 países. Las conclusiones mostraron el fuerte impacto que tiene el uso de Machine Learning e inteligencia artificial. Este impacto se ve reflejado en el uso de diferentes técnicas inteligentes en contextos educativos y el aumento de investigaciones en escuelas de secundaria sobre inteligencia artificial."
https://openalex.org/W4389956230,Advances in Artificial Intelligence (AI)-assisted approaches in drug screening,2023-12-19,133,"Artificial intelligence (AI) is revolutionizing the current process of drug design and development, addressing the challenges encountered in its various stages. By utilizing AI, the efficiency of the process is significantly improved through enhanced precision, reduced time and cost, high-performance algorithms and AI-enabled computer-aided drug design (CADD). Effective drug screening techniques are crucial for identifying potential hit compounds from large volumes of data in compound repositories. The inclusion of AI in drug discovery, including the screening of hit compounds and lead molecules, has proven to be more effective than traditional in vitro screening assays. This articlereviews the advancements in drug screening methods achieved through AI-enhanced applications, machine learning (ML), and deep learning (DL) algorithms. It specifically focuses on AI applications in the drug discovery phase, exploring screening strategies and lead optimization techniques such as Quantitative structure-activity relationship (QSAR) modeling, pharmacophore modeling, de novo drug designing, and high-throughput virtual screening. Valuable insights into different aspects of the drug screening process are discussed, highlighting the role of AI-based tools, pipelines, and case studies in simplifying the complexities associated with drug discovery."
https://openalex.org/W4390873603,From Knowledge Distillation to Self-Knowledge Distillation: A Unified Approach with Normalized Loss and Customized Soft Labels,2023-10-01,133,"Knowledge Distillation (KD) uses the teacher’s logits as soft labels to guide the student, while self-KD does not need a real teacher to require the soft labels. This work unifies the formulations of the two tasks by decomposing and reorganizing the generic KD loss into a Normalized KD (NKD) loss and customized soft labels for both target class (image’s category) and non-target classes named Universal Self-KD (USKD). We decompose the KD loss and find the non-target loss from it forces the student’s non-target logits to match the teacher’s, but the sum of the two non-target logits is different, preventing them from being identical. NKD normalizes the non-target logits to equalize their sum. It can be generally used for KD and self-KD to better use the soft labels for distillation. USKD generates customized soft labels for both target and non-target classes without a teacher. It smooths the target logit of the student as the soft target label and uses the rank of the intermediate feature to generate the soft non-target labels with Zipf’s law. For KD with teachers, NKD achieves state-of-the-art performance on CIFAR-100 and ImageNet, boosting the ImageNet Top-1 accuracy of Res-18 from 69.90% to 71.96% with a Res-34 teacher. For self-KD without teachers, USKD is the first method that can be effectively applied to both CNN and ViT models with negligible additional time and memory cost, resulting in new state-of-the-art results, such as 1.17% and 0.55% accuracy gains on ImageNet for MobileNet and DeiT-Tiny, respectively. Code is available at https://github.com/yzd-v/cls_KD."
https://openalex.org/W4393253095,Constrained Multi-Objective Optimization With Deep Reinforcement Learning Assisted Operator Selection,2024-03-28,133,"Solving constrained multi-objective optimization problems with evolutionary algorithms has attracted considerable attention. Various constrained multi-objective optimization evolutionary algorithms (CMOEAs) have been developed with the use of different algorithmic strategies, evolutionary operators, and constraint-handling techniques. The performance of CMOEAs may be heavily dependent on the operators used, however, it is usually difficult to select suitable operators for the problem at hand. Hence, improving operator selection is promising and necessary for CMOEAs. This work proposes an online operator selection framework assisted by Deep Reinforcement Learning. The dynamics of the population, including convergence, diversity, and feasibility, are regarded as the state; the candidate operators are considered as actions; and the improvement of the population state is treated as the reward. By using a Q-network to learn a policy to estimate the Q-values of all actions, the proposed approach can adaptively select an operator that maximizes the improvement of the population according to the current state and thereby improve the algorithmic performance. The framework is embedded into four popular CMOEAs and assessed on 42 benchmark problems. The experimental results reveal that the proposed Deep Reinforcement Learning-assisted operator selection significantly improves the performance of these CMOEAs and the resulting algorithm obtains better versatility compared to nine state-of-the-art CMOEAs."
https://openalex.org/W4394683903,Generative models improve fairness of medical classifiers under distribution shifts,2024-04-01,133,"Domain generalization is a ubiquitous challenge for machine learning in healthcare. Model performance in real-world conditions might be lower than expected because of discrepancies between the data encountered during deployment and development. Underrepresentation of some groups or conditions during model development is a common cause of this phenomenon. This challenge is often not readily addressed by targeted data acquisition and 'labeling' by expert clinicians, which can be prohibitively expensive or practically impossible because of the rarity of conditions or the available clinical expertise. We hypothesize that advances in generative artificial intelligence can help mitigate this unmet need in a steerable fashion, enriching our training dataset with synthetic examples that address shortfalls of underrepresented conditions or subgroups. We show that diffusion models can automatically learn realistic augmentations from data in a label-efficient manner. We demonstrate that learned augmentations make models more robust and statistically fair in-distribution and out of distribution. To evaluate the generality of our approach, we studied three distinct medical imaging contexts of varying difficulty: (1) histopathology, (2) chest X-ray and (3) dermatology images. Complementing real samples with synthetic ones improved the robustness of models in all three medical tasks and increased fairness by improving the accuracy of clinical diagnosis within underrepresented groups, especially out of distribution."
https://openalex.org/W4404322128,Artificial Intelligence and/or Machine Learning Algorithms in Microalgae Bioprocesses,2024-11-13,133,"This review examines the increasing application of artificial intelligence (AI) and/or machine learning (ML) in microalgae processes, focusing on their ability to improve production efficiency, yield, and process control. AI/ML technologies are used in various aspects of microalgae processes, such as real-time monitoring, species identification, the optimization of growth conditions, harvesting, and the purification of bioproducts. Commonly employed ML algorithms, including the support vector machine (SVM), genetic algorithm (GA), decision tree (DT), random forest (RF), artificial neural network (ANN), and deep learning (DL), each have unique strengths but also present challenges, such as computational demands, overfitting, and transparency. Despite these hurdles, AI/ML technologies have shown significant improvements in system performance, scalability, and resource efficiency, as well as in cutting costs, minimizing downtime, and reducing environmental impact. However, broader implementations face obstacles, including data availability, model complexity, scalability issues, cybersecurity threats, and regulatory challenges. To address these issues, solutions, such as the use of simulation-based data, modular system designs, and adaptive learning models, have been proposed. This review contributes to the literature by offering a thorough analysis of the practical applications, obstacles, and benefits of AI/ML in microalgae processes, offering critical insights into this fast-evolving field."
https://openalex.org/W4408056509,Plant Growth-Promoting Microbes for Resilient Farming Systems: Mitigating Environmental Stressors and Boosting Crops Productivity—A Review,2025-02-28,133,"This review delves into the role of plant growth-promoting microbes (PGPMs) in sustainable agriculture by enhancing soil health, improving plant stress tolerance, and controlling diseases. PGPMs, which include bacteria, fungi, and other microorganisms, are increasingly recognized as important contributors to promoting eco-friendly agricultural practices. Their ability to improve nutrient availability, stimulate plant growth, and protect crops from environmental stressors makes them a cornerstone for resilient and efficient farming systems. By reducing dependency on synthetic fertilizers and pesticides, PGPMs play a vital role in preserving environmental resources, minimizing greenhouse gas (GHG) emissions, and combating climate change’s negative impacts. This article thoroughly explores the complex interactions between PGPMs, soil nutrients, plant pathogens, and abiotic stressors. It also examines how these interactions influence phytohormone production and signaling pathways, ultimately impacting crop growth and development. Furthermore, this review discusses how PGPMs enhance nutrient uptake, modulate plant immune responses, and improve stress resilience, offering a holistic understanding of their multifaceted contributions to farming. By synthesizing current research and highlighting future directions, this review underscores the potential of PGPMs to revolutionize agricultural activities, ensuring food security and environmental sustainability in the face of global challenges."
